date,price
2021년11월21일,1691.38
2021년11월22일,1688.88
2021년11월23일,1687.02
2021년11월24일,1685.60
2021년11월25일,1684.46
2021년11월26일,1683.16
2021년11월27일,1681.57
2021년11월28일,1680.79
2021년11월29일,1679.52
2021년11월30일,1678.25
2021년12월01일,1675.88
2021년12월02일,1673.98
2021년12월03일,1672.11
2021년12월04일,1670.22
2021년12월05일,1669.44
2021년12월06일,1667.87
2021년12월07일,1664.87
2021년12월08일,1662.05
2021년12월09일,1659.45
2021년12월10일,1656.65
2021년12월11일,1654.40
2021년12월12일,1653.53
2021년12월13일,1651.59
2021년12월14일,1649.23
2021년12월15일,1646.71
2021년12월16일,1643.44
2021년12월17일,1641.08
2021년12월18일,1639.44
2021년12월19일,1638.75
2021년12월20일,1636.81
2021년12월21일,1634.46
2021년12월22일,1632.31
2021년12월23일,1630.71
2021년12월24일,1629.16
2021년12월25일,1628.10
2021년12월26일,1627.82
2021년12월27일,1627.07
2021년12월28일,1626.06
2021년12월29일,1625.31
2021년12월30일,1624.93
2021년12월31일,1624.47
2022년01월01일,1623.79
2022년01월02일,1623.40
2022년01월03일,1623.03
2022년01월04일,1622.32
2022년01월05일,1621.79
2022년01월06일,1621.22
2022년01월07일,1620.98
2022년01월08일,1621.40
2022년01월09일,1621.30
2022년01월10일,1621.45
2022년01월11일,1621.56
2022년01월12일,1622.04
2022년01월13일,1623.20
2022년01월14일,1624.78
2022년01월15일,1626.33
2022년01월16일,1627.47
2022년01월17일,1629.30
2022년01월18일,1631.44
2022년01월19일,1634.23
2022년01월20일,1637.65
2022년01월21일,1641.46
2022년01월22일,1644.44
2022년01월23일,1645.89
2022년01월24일,1648.45
2022년01월25일,1650.81
2022년01월26일,1653.39
2022년01월27일,1656.26
2022년01월28일,1659.44
2022년01월29일,1662.55
2022년01월30일,1664.47
2022년01월31일,1666.03
2022년02월01일,1667.71
2022년02월02일,1668.81
2022년02월03일,1671.13
2022년02월04일,1674.67
2022년02월05일,1680.26
2022년02월06일,1682.78
2022년02월07일,1686.54
2022년02월08일,1691.81
2022년02월09일,1697.01
2022년02월10일,1700.89
2022년02월11일,1704.32
2022년02월12일,1708.23
2022년02월13일,1710.46
2022년02월14일,1714.12
2022년02월15일,1718.64
2022년02월16일,1722.69
2022년02월17일,1726.09
2022년02월18일,1729.39
2022년02월19일,1732.31
2022년02월20일,1733.84
2022년02월21일,1736.48
2022년02월22일,1739.36
2022년02월23일,1743.05
2022년02월24일,1746.20
2022년02월25일,1750.84
2022년02월26일,1754.75
2022년02월27일,1756.31
2022년02월28일,1758.87
2022년03월01일,1763.32
2022년03월02일,1767.09
2022년03월03일,1774.18
2022년03월04일,1786.04
2022년03월05일,1803.20
2022년03월06일,1812.90
2022년03월07일,1828.34
2022년03월08일,1860.61
2022년03월09일,1892.40
2022년03월10일,1913.73
2022년03월11일,1938.97
2022년03월12일,1965.03
2022년03월13일,1975.36
2022년03월14일,1988.04
2022년03월15일,2000.95
2022년03월16일,2004.23
2022년03월17일,2003.42
2022년03월18일,2002.56
2022년03월19일,2002.13
2022년03월20일,2002.18
2022년03월21일,2002.12
2022년03월22일,2001.84
2022년03월23일,2001.72
2022년03월24일,2001.81
2022년03월25일,2001.92
2022년03월26일,2000.65
2022년03월27일,2000.85
2022년03월28일,2001.15
2022년03월29일,2000.45
2022년03월30일,1999.44
2022년03월31일,1998.39
2022년04월01일,1996.11
2022년04월02일,1994.54
2022년04월03일,1993.97
2022년04월04일,1992.30
2022년04월05일,1990.23
2022년04월06일,1988.81
2022년04월07일,1987.04
2022년04월08일,1984.87
2022년04월09일,1982.90
2022년04월10일,1982.06
2022년04월11일,1980.41
2022년04월12일,1976.94
2022년04월13일,1974.21
2022년04월14일,1972.26
2022년04월15일,1970.42
2022년04월16일,1969.26
2022년04월17일,1968.85
2022년04월18일,1968.37
2022년04월19일,1967.79
2022년04월20일,1967.30
2022년04월21일,1966.82
2022년04월22일,1966.64
2022년04월23일,1966.50
2022년04월24일,1966.66
2022년04월25일,1967.62
2022년04월26일,1968.20
2022년04월27일,1968.74
2022년04월28일,1969.90
2022년04월29일,1971.64
2022년04월30일,1974.77
2022년05월01일,1954.80
2022년05월02일,1944.63
2022년05월03일,1937.99
2022년05월04일,1934.47
2022년05월05일,1932.20
2022년05월06일,1931.69
2022년05월07일,1933.32
2022년05월08일,1935.93
2022년05월09일,1938.49
2022년05월10일,1943.79
2022년05월11일,1946.11
2022년05월12일,1948.69
2022년05월13일,1951.70
2022년05월14일,1954.70
2022년05월15일,1956.42
2022년05월16일,1958.73
2022년05월17일,1963.26
2022년05월18일,1967.33
2022년05월19일,1972.11
2022년05월20일,1977.39
2022년05월21일,1982.53
2022년05월22일,1985.07
2022년05월23일,1988.77
2022년05월24일,1994.77
2022년05월25일,1998.59
2022년05월26일,2001.53
2022년05월27일,2004.55
2022년05월28일,2007.62
2022년05월29일,2008.76
2022년05월30일,2010.45
2022년05월31일,2012.69
2022년06월01일,2015.37
2022년06월02일,2017.79
2022년06월03일,2020.84
2022년06월04일,2026.21
2022년06월05일,2029.29
2022년06월06일,2032.04
2022년06월07일,2035.74
2022년06월08일,2042.04
2022년06월09일,2048.47
2022년06월10일,2056.79
2022년06월11일,2064.59
2022년06월12일,2068.60
2022년06월13일,2074.30
2022년06월14일,2081.98
2022년06월15일,2087.61
2022년06월16일,2092.20
2022년06월17일,2098.45
2022년06월18일,2104.63
2022년06월19일,2107.53
2022년06월20일,2111.28
2022년06월21일,2116.35
2022년06월22일,2120.14
2022년06월23일,2123.61
2022년06월24일,2126.71
2022년06월25일,2129.47
2022년06월26일,2131.16
2022년06월27일,2133.80
2022년06월28일,2137.30
2022년06월29일,2141.09
2022년06월30일,2144.90
2022년07월01일,2128.84
2022년07월02일,2124.75
2022년07월03일,2123.33
2022년07월04일,2120.58
2022년07월05일,2117.18
2022년07월06일,2113.85
2022년07월07일,2108.96
2022년07월08일,2102.49
2022년07월09일,2097.77
2022년07월10일,2095.64
2022년07월11일,2090.82
2022년07월12일,2082.10
2022년07월13일,2073.11
2022년07월14일,2061.81
2022년07월15일,2049.04
2022년07월16일,2038.83
2022년07월17일,2034.36
2022년07월18일,2026.25
2022년07월19일,2013.01
2022년07월20일,2002.16
2022년07월21일,1989.93
2022년07월22일,1977.25
2022년07월23일,1964.60
2022년07월24일,1959.42
2022년07월25일,1948.86
2022년07월26일,1936.63
2022년07월27일,1926.81
2022년07월28일,1916.88
2022년07월29일,1907.31
2022년07월30일,1900.44
2022년07월31일,1897.27
2022년08월01일,1889.82
2022년08월02일,1881.75
2022년08월03일,1874.05
2022년08월04일,1866.41
2022년08월05일,1859.17
2022년08월06일,1852.00
2022년08월07일,1848.83
2022년08월08일,1842.61
2022년08월09일,1834.04
2022년08월10일,1825.12
2022년08월11일,1815.48
2022년08월12일,1805.86
2022년08월13일,1797.86
2022년08월14일,1794.06
2022년08월15일,1789.04
2022년08월16일,1781.36
2022년08월17일,1771.95
2022년08월18일,1764.38
2022년08월19일,1757.86
2022년08월20일,1753.37
2022년08월21일,1751.21
2022년08월22일,1746.84
2022년08월23일,1742.37
2022년08월24일,1739.85
2022년08월25일,1738.54
2022년08월26일,1737.77
2022년08월27일,1738.00
2022년08월28일,1738.06
2022년08월29일,1738.53
2022년08월30일,1740.46
2022년08월31일,1741.71
2022년09월01일,1742.51
2022년09월02일,1742.01
2022년09월03일,1741.46
2022년09월04일,1741.41
2022년09월05일,1741.49
2022년09월06일,1741.42
2022년09월07일,1740.99
2022년09월08일,1740.61
2022년09월09일,1740.42
2022년09월10일,1740.44
2022년09월11일,1740.46
2022년09월12일,1740.15
2022년09월13일,1740.54
2022년09월14일,1740.38
2022년09월15일,1740.34
2022년09월16일,1739.33
2022년09월17일,1737.72
2022년09월18일,1736.95
2022년09월19일,1735.73
2022년09월20일,1731.92
2022년09월21일,1728.37
2022년09월22일,1724.95
2022년09월23일,1721.16
2022년09월24일,1717.19
2022년09월25일,1715.25
2022년09월26일,1711.53
2022년09월27일,1705.43
2022년09월28일,1698.78
2022년09월29일,1693.28
2022년09월30일,1688.30
2022년10월01일,1682.04
2022년10월02일,1679.84
2022년10월03일,1677.55
2022년10월04일,1674.38
2022년10월05일,1670.62
2022년10월06일,1667.41
2022년10월07일,1665.76
2022년10월08일,1665.86
2022년10월09일,1666.13
2022년10월10일,1666.45
2022년10월11일,1666.75
2022년10월12일,1666.94
2022년10월13일,1666.38
2022년10월14일,1666.05
2022년10월15일,1665.73
2022년10월16일,1665.72
2022년10월17일,1665.72
2022년10월18일,1665.76
2022년10월19일,1665.55
2022년10월20일,1665.21
2022년10월21일,1664.67
2022년10월22일,1664.21
2022년10월23일,1664.02
2022년10월24일,1664.11
2022년10월25일,1663.71
2022년10월26일,1663.17
2022년10월27일,1662.31
2022년10월28일,1661.71
2022년10월29일,1661.04
2022년10월30일,1660.71
2022년10월31일,1660.70
2022년11월01일,1659.88
2022년11월02일,1659.38
2022년11월03일,1658.83
2022년11월04일,1658.32
2022년11월05일,1658.37
2022년11월06일,1658.55
2022년11월07일,1659.06
2022년11월08일,1659.71
2022년11월09일,1660.32
2022년11월10일,1660.34
2022년11월11일,1660.10
2022년11월12일,1659.78
2022년11월13일,1659.71
2022년11월14일,1659.64
2022년11월15일,1659.03
2022년11월16일,1658.13
2022년11월17일,1656.78
2022년11월18일,1654.03
2022년11월19일,1651.56
2022년11월20일,1650.45
2022년11월21일,1648.35
2022년11월22일,1644.75
2022년11월23일,1641.01
2022년11월24일,1637.77
2022년11월25일,1634.66
2022년11월26일,1632.12
2022년11월27일,1630.83
2022년11월28일,1628.36
2022년11월29일,1625.83
2022년11월30일,1623.90
2022년12월01일,1622.12
2022년12월02일,1620.84
2022년12월03일,1619.61
2022년12월04일,1618.48
2022년12월05일,1615.99
2022년12월06일,1612.26
2022년12월07일,1607.58
2022년12월08일,1601.20
2022년12월09일,1593.80
2022년12월10일,1586.79
2022년12월11일,1583.59
2022년12월12일,1576.99
2022년12월13일,1567.85
2022년12월14일,1561.08
2022년12월15일,1554.87
2022년12월16일,1549.40
2022년12월17일,1545.18
2022년12월18일,1543.39
2022년12월19일,1540.27
2022년12월20일,1536.77
2022년12월21일,1534.17
2022년12월22일,1531.87
2022년12월23일,1530.29
2022년12월24일,1529.34
2022년12월25일,1528.58
2022년12월26일,1527.32
2022년12월27일,1526.31
2022년12월28일,1526.05
2022년12월29일,1526.34
2022년12월30일,1527.57
2022년12월31일,1530.70
2023년01월01일,1541.67
2023년01월02일,1550.17
2023년01월03일,1555.82
2023년01월04일,1558.81
2023년01월05일,1561.29
2023년01월06일,1561.45
2023년01월07일,1561.87
2023년01월08일,1562.86
2023년01월09일,1563.17
2023년01월10일,1562.41
2023년01월11일,1561.36
2023년01월12일,1560.23
2023년01월13일,1559.72
2023년01월14일,1559.31
2023년01월15일,1559.37
2023년01월16일,1559.83
2023년01월17일,1560.00
2023년01월18일,1560.40
2023년01월19일,1561.19
2023년01월20일,1562.93
2023년01월21일,1564.54
2023년01월22일,1565.65
2023년01월23일,1566.33
2023년01월24일,1567.01
2023년01월25일,1568.09
2023년01월26일,1569.67
2023년01월27일,1571.20
2023년01월28일,1572.25
2023년01월29일,1572.77
2023년01월30일,1574.35
2023년01월31일,1575.41
2023년02월01일,1577.03
2023년02월02일,1578.42
2023년02월03일,1579.34
2023년02월04일,1579.56
2023년02월05일,1579.58
2023년02월06일,1579.69
2023년02월07일,1578.96
2023년02월08일,1577.74
2023년02월09일,1577.06
2023년02월10일,1576.84
2023년02월11일,1576.60
2023년02월12일,1576.72
2023년02월13일,1577.00
2023년02월14일,1577.33
2023년02월15일,1577.60
2023년02월16일,1577.98
2023년02월17일,1578.47
2023년02월18일,1578.51
2023년02월19일,1578.56
2023년02월20일,1579.06
2023년02월21일,1579.09
2023년02월22일,1579.20
2023년02월23일,1579.33
2023년02월24일,1579.35
2023년02월25일,1579.33
2023년02월26일,1579.53
2023년02월27일,1579.96
2023년02월28일,1580.09
2023년03월01일,1580.36
2023년03월02일,1580.84
2023년03월03일,1582.39
2023년03월04일,1582.59
2023년03월05일,1583.16
2023년03월06일,1584.47
2023년03월07일,1586.94
2023년03월08일,1589.09
2023년03월09일,1591.20
2023년03월10일,1592.73
2023년03월11일,1593.93
2023년03월12일,1594.55
2023년03월13일,1595.77
2023년03월14일,1597.32
2023년03월15일,1598.08
2023년03월16일,1598.27
2023년03월17일,1598.36
2023년03월18일,1597.43
2023년03월19일,1597.40
2023년03월20일,1597.36
2023년03월21일,1596.54
2023년03월22일,1595.59
2023년03월23일,1594.91
2023년03월24일,1594.43
2023년03월25일,1593.95
2023년03월26일,1593.76
2023년03월27일,1593.79
2023년03월28일,1593.51
2023년03월29일,1593.48
2023년03월30일,1593.51
2023년03월31일,1594.02
2023년04월01일,1594.59
2023년04월02일,1594.97
2023년04월03일,1596.33
2023년04월04일,1599.92
2023년04월05일,1604.38
2023년04월06일,1608.84
2023년04월07일,1613.75
2023년04월08일,1618.20
2023년04월09일,1620.69
2023년04월10일,1625.25
2023년04월11일,1631.53
2023년04월12일,1636.56
2023년04월13일,1641.57
2023년04월14일,1646.78
2023년04월15일,1650.95
2023년04월16일,1652.99
2023년04월17일,1656.90
2023년04월18일,1661.02
2023년04월19일,1663.28
2023년04월20일,1664.69
2023년04월21일,1665.11
2023년04월22일,1665.21
2023년04월23일,1665.32
2023년04월24일,1665.63
2023년04월25일,1665.40
2023년04월26일,1664.85
2023년04월27일,1664.38
2023년04월28일,1663.56
2023년04월29일,1662.90
2023년04월30일,1662.79
2023년05월01일,1662.48
2023년05월02일,1662.00
2023년05월03일,1660.30
2023년05월04일,1658.41
2023년05월05일,1655.88
2023년05월06일,1654.75
2023년05월07일,1654.10
2023년05월08일,1652.65
2023년05월09일,1649.47
2023년05월10일,1646.12
2023년05월11일,1642.41
2023년05월12일,1638.59
2023년05월13일,1635.28
2023년05월14일,1634.13
2023년05월15일,1631.17
2023년05월16일,1627.13
2023년05월17일,1623.64
2023년05월18일,1620.70
2023년05월19일,1617.20
2023년05월20일,1614.67
2023년05월21일,1613.79
2023년05월22일,1611.88
2023년05월23일,1609.41
2023년05월24일,1607.22
2023년05월25일,1605.29
2023년05월26일,1603.52
2023년05월27일,1601.70
2023년05월28일,1601.16
2023년05월29일,1600.67
2023년05월30일,1599.59
2023년05월31일,1598.10
2023년06월01일,1595.29
2023년06월02일,1593.28
2023년06월03일,1591.23
2023년06월04일,1590.68
2023년06월05일,1590.06
2023년06월06일,1589.04
2023년06월07일,1588.04
2023년06월08일,1586.75
2023년06월09일,1585.82
2023년06월10일,1584.79
2023년06월11일,1584.46
2023년06월12일,1583.99
2023년06월13일,1582.58
2023년06월14일,1581.01
2023년06월15일,1579.85
2023년06월16일,1578.45
2023년06월17일,1577.61
2023년06월18일,1577.33
2023년06월19일,1576.80
2023년06월20일,1575.72
2023년06월21일,1574.90
2023년06월22일,1574.15
2023년06월23일,1573.52
2023년06월24일,1572.97
2023년06월25일,1572.75
2023년06월26일,1572.73
2023년06월27일,1572.08
2023년06월28일,1571.56
2023년06월29일,1571.13
2023년06월30일,1570.70
2023년07월01일,1569.79
2023년07월02일,1569.52
2023년07월03일,1569.43
2023년07월04일,1569.16
2023년07월05일,1569.00
2023년07월06일,1568.88
2023년07월07일,1569.23
2023년07월08일,1569.71
2023년07월09일,1570.00
2023년07월10일,1571.07
2023년07월11일,1572.03
2023년07월12일,1573.08
2023년07월13일,1574.55
2023년07월14일,1576.89
2023년07월15일,1578.77
2023년07월16일,1579.82
2023년07월17일,1581.74
2023년07월18일,1583.72
2023년07월19일,1585.45
2023년07월20일,1587.55
2023년07월21일,1589.76
2023년07월22일,1591.77
2023년07월23일,1592.85
2023년07월24일,1595.36
2023년07월25일,1598.62
2023년07월26일,1602.74
2023년07월27일,1607.11
2023년07월28일,1612.76
2023년07월29일,1619.33
2023년07월30일,1622.78
2023년07월31일,1627.38
2023년08월01일,1638.23
2023년08월02일,1647.72
2023년08월03일,1658.01
2023년08월04일,1667.53
2023년08월05일,1676.64
2023년08월06일,1681.14
2023년08월07일,1687.86
2023년08월08일,1696.23
2023년08월09일,1702.56
2023년08월10일,1707.13
2023년08월11일,1712.63
2023년08월12일,1717.67
2023년08월13일,1720.21
2023년08월14일,1724.31
2023년08월15일,1728.56
2023년08월16일,1731.34
2023년08월17일,1734.19
2023년08월18일,1736.09
2023년08월19일,1737.56
2023년08월20일,1738.29
2023년08월21일,1739.72
2023년08월22일,1741.16
2023년08월23일,1742.16
2023년08월24일,1742.59
2023년08월25일,1742.95
2023년08월26일,1743.29
2023년08월27일,1743.57
2023년08월28일,1744.19
2023년08월29일,1745.23
2023년08월30일,1745.65
2023년08월31일,1746.07
2023년09월01일,1747.13
2023년09월02일,1747.70
2023년09월03일,1748.15
2023년09월04일,1748.95
2023년09월05일,1749.90
2023년09월06일,1750.77
2023년09월07일,1752.15
2023년09월08일,1753.64
2023년09월09일,1755.10
2023년09월10일,1756.02
2023년09월11일,1757.58
2023년09월12일,1759.40
2023년09월13일,1761.41
2023년09월14일,1763.46
2023년09월15일,1766.40
2023년09월16일,1769.09
2023년09월17일,1770.28
2023년09월18일,1772.99
2023년09월19일,1776.84
2023년09월20일,1779.75
2023년09월21일,1781.68
2023년09월22일,1783.61
2023년09월23일,1785.21
2023년09월24일,1786.26
2023년09월25일,1788.05
2023년09월26일,1789.63
2023년09월27일,1791.29
2023년09월28일,1793.26
2023년09월29일,1794.41
2023년09월30일,1794.66
2023년10월01일,1795.22
2023년10월02일,1796.17
2023년10월03일,1796.25
2023년10월04일,1796.38
2023년10월05일,1795.91
2023년10월06일,1793.82
2023년10월07일,1791.71
2023년10월08일,1790.73
2023년10월09일,1790.08
2023년10월10일,1789.18
2023년10월11일,1786.89
2023년10월12일,1784.72
2023년10월13일,1781.79
2023년10월14일,1779.47
2023년10월15일,1778.68
2023년10월16일,1777.56
2023년10월17일,1775.06
2023년10월18일,1772.84
2023년10월19일,1771.04
2023년10월20일,1769.39
2023년10월21일,1767.74
2023년10월22일,1767.17
2023년10월23일,1766.30
2023년10월24일,1764.26
2023년10월25일,1761.55
2023년10월26일,1758.33
2023년10월27일,1754.98
2023년10월28일,1752.31
2023년10월29일,1751.43
2023년10월30일,1749.83
2023년10월31일,1747.06
2023년11월01일,1742.31
2023년11월02일,1738.21
2023년11월03일,1733.97
2023년11월04일,1730.38
2023년11월05일,1728.69
2023년11월06일,1725.83
2023년11월07일,1721.01
2023년11월08일,1715.73
2023년11월09일,1709.48
2023년11월10일,1703.13
2023년11월11일,1697.77
2023년11월12일,1695.93
2023년11월13일,1691.87
2023년11월14일,1685.73
2023년11월15일,1680.63
2023년11월16일,1676.26
2023년11월17일,1672.30
2023년11월18일,1668.84
2023년11월19일,1667.51
2023년11월20일,1664.78
2023년11월21일,1659.12
2023년11월22일,1656.54
2023년11월23일,1652.96
2023년11월24일,1649.56
2023년11월25일,1647.05
2023년11월26일,1645.97
2023년11월27일,1643.95
2023년11월28일,1641.03
2023년11월29일,1638.49
2023년11월30일,1636.75
